price,area,road_width,floors,bedroom,loc,garage
": 11,5 tỷ","136 m
2",13m,3 lầu,5 phòng ngủ,"Đường Nguyễn Trung Trực, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 4,23 tỷ","98 m
2",5m,3 lầu,5 phòng ngủ,"Đường Lê Độ, Phường Tam Thuận, Quận Thanh Khê,",chỗ để xe
": 8,2 tỷ","90 m
2",12m,3 lầu,4 phòng ngủ,"Đường Chương Dương, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 14,4 tỷ","106 m
2",10m,6 lầu,11 phòng ngủ,"Đường Nguyễn Duy Hiệu, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 6,5 tỷ","122 m
2",6m,3 lầu,3 phòng ngủ,"Đường Nguyễn Đức An, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 2,3 tỷ","120 m
2",4m,1 lầu,2 phòng ngủ,"Phường Hòa Thọ Đông, Quận Cẩm Lệ,",chỗ để xe
": 21,5 tỷ","125 m
2",30m,5 lầu,8 phòng ngủ,"Đường Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 5,2 tỷ","72 m
2",5m,4 lầu,4 phòng ngủ,"Đường Trương Chí Cương, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 2,9 tỷ","116 m
2","4,5m",2 lầu,3 phòng ngủ,"Đường Trường Chinh, Phường Hòa Phát, Quận Cẩm Lệ,",chỗ để xe
": 12,9 tỷ","109 m
2",7m,2 lầu,3 phòng ngủ,"Đường Châu Thị Vĩnh Tế, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 12,8 tỷ","88 m
2",15m,3 lầu,3 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 2,74 tỷ","67 m
2",3m,1 lầu,2 phòng ngủ,"Đường Lương Thế Vinh, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 12,3 tỷ","95 m
2","9,5m",3 lầu,6 phòng ngủ,"Đường Bùi Thị Xuân, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 5,5 tỷ","70 m
2","7,5m",2 lầu,4 phòng ngủ,"Đường Bùi Thị Xuân, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 9,5 tỷ","115 m
2",15m,3 lầu,5 phòng ngủ,"Đường Nguyễn Thị Định, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 11,5 tỷ","136 m
2",13m,3 lầu,5 phòng ngủ,"Đường Nguyễn Trung Trực, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 15,79 tỷ","150 m
2",13m,2 lầu,4 phòng ngủ,"Đường Nguyễn Duy Hiệu, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 4,23 tỷ","98 m
2",5m,3 lầu,5 phòng ngủ,"Đường Lê Độ, Phường Tam Thuận, Quận Thanh Khê,",chỗ để xe
": 14,5 tỷ","180 m
2",12m,3 lầu,6 phòng ngủ,"Đường Lê Văn Thứ, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
: 14 tỷ,"120 m
2",12m,4 lầu,11 phòng ngủ,"Đường Chính Hữu, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 10,99 tỷ","102 m
2",30m,4 lầu,11 phòng ngủ,"Đường Tôn Đức Thắng, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 8,2 tỷ","90 m
2",12m,3 lầu,4 phòng ngủ,"Đường Chương Dương, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 11,59 tỷ","78 m
2","5,5m",7 lầu,10 phòng ngủ,"Đường Dương Đình Nghệ, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 3,9 tỷ","98 m
2","2,5m",2 lầu,3 phòng ngủ,"Đường Võ Văn Kiệt, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 8,9 tỷ","83 m
2",12m,3 lầu,3 phòng ngủ,"Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 8,9 tỷ","100 m
2",8m,6 lầu,12 phòng ngủ,"Đường Điện Biên Phủ, Phường An Khê, Quận Thanh Khê,",chỗ để xe
": 3,55 tỷ","84 m
2","4,5m",2 lầu,3 phòng ngủ,"Đường Nguyễn Hoàng, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
": 4,8 tỷ","60 m
2",7m,3 lầu,4 phòng ngủ,"Đường Trần Thái Tông, Phường An Khê, Quận Thanh Khê,",chỗ để xe
": 6,6 tỷ","95 m
2",6m,3 lầu,3 phòng ngủ,"Đường Bùi Kỷ, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 7,5 tỷ","54 m
2",7m,3 lầu,3 phòng ngủ,"Đường Cô Bắc, Phường Hải Châu II, Quận Hải Châu,",chỗ để xe
": 4,9 tỷ","62 m
2",8m,1 lầu,2 phòng ngủ,"Đường Đặng Vũ Hỷ, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 6,2 tỷ","125 m
2",6m,1 lầu,2 phòng ngủ,"Đường Lương Thế Vinh, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
: 8 tỷ,"115 m
2",8m,2 lầu,3 phòng ngủ,"Đường Hàn Thuyên, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 35 tỷ,"190 m
2",8m,8 lầu,20 phòng ngủ,"Đường Nại Nam, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 2,8 tỷ","70 m
2","3,5m",2 lầu,3 phòng ngủ,"Đường Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 5,3 tỷ","96 m
2",6m,3 lầu,6 phòng ngủ,"Đường Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu,",chỗ để xe
: 7 tỷ,"54 m
2",8m,3 lầu,3 phòng ngủ,"Đường Cô Bắc, Phường Hải Châu II, Quận Hải Châu,",chỗ để xe
: 11 tỷ,"110 m
2",11m,8 lầu,12 phòng ngủ,"Đường Minh Mạng, Phường Hòa Quý, Quận Ngũ Hành Sơn,",chỗ để xe
": 4,3 tỷ","66 m
2",5m,2 lầu,2 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu,",chỗ để xe
": 14,4 tỷ","106 m
2",10m,6 lầu,11 phòng ngủ,"Đường Nguyễn Duy Hiệu, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 6,5 tỷ","122 m
2",6m,3 lầu,3 phòng ngủ,"Đường Nguyễn Đức An, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 2,3 tỷ","120 m
2",4m,1 lầu,2 phòng ngủ,"Phường Hòa Thọ Đông, Quận Cẩm Lệ,",chỗ để xe
": 21,5 tỷ","125 m
2",30m,5 lầu,8 phòng ngủ,"Đường Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 6,25 tỷ","100 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Giang Châu 1, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
: 18 tỷ,"136 m
2",10m,3 lầu,4 phòng ngủ,"Đường Mai Thúc Lân, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 6,5 tỷ","65 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Dương Chí Trạch, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 4,3 tỷ","100 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Thái Văn A, Phường Hòa Quý, Quận Ngũ Hành Sơn,",chỗ để xe
: 27 tỷ,"130 m
2",10m,3 lầu,4 phòng ngủ,"Đường Nguyễn Du, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
": 6,4 tỷ","70 m
2",15m,2 lầu,3 phòng ngủ,"Đường Ông Ích Đường, Phường Khuê Trung, Quận Cẩm Lệ,",0
": 4,5 tỷ","100 m
2",10m,1 lầu,3 phòng ngủ,"Đường Thanh Hóa, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 3,5 tỷ","125 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Cẩm Nam 7, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 5,6 tỷ","95 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Thế Lữ, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 5,9 tỷ","70 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Tiên Sơn 17, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 6,9 tỷ","200 m
2","7,5m",1 lầu,4 phòng ngủ,"Đường Hải Hồ, Phường Thanh Bình, Quận Hải Châu,",0
": 2,65 tỷ","66 m
2",3m,2 lầu,2 phòng ngủ,"Đường Ba ĐÌnh, Phường Thạch Thang, Quận Hải Châu,",0
": 2,75 tỷ","55 m
2",4m,2 lầu,3 phòng ngủ,"Đường Tôn Đức Thắng, Phường Hòa Khánh Bắc, Quận Liên Chiểu,",0
": 3,75 tỷ","84 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Lý Thái Tông, Phường Thanh Khê Tây, Quận Thanh Khê,",chỗ để xe
": 3,55 tỷ","64 m
2",4m,2 lầu,3 phòng ngủ,"Đường Trương Định, Phường Mân Thái, Quận Sơn Trà,",0
": 2,6 tỷ","38 m
2",3m,2 lầu,2 phòng ngủ,"Đường Lý Tự Trọng, Phường Thanh Bình, Quận Hải Châu,",0
": 9,6 tỷ","52 m
2",10m,3 lầu,4 phòng ngủ,"Đường Trần Bình Trọng, Phường Hải Châu II, Quận Hải Châu,",0
": 3,3 tỷ","76 m
2",3m,3 lầu,3 phòng ngủ,"Đường Lê Văn Quý, Phường An Hải Bắc, Quận Sơn Trà,",0
": 3,8 tỷ","50 m
2",5m,3 lầu,3 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 10,8 tỷ","158 m
2",4m,3 lầu,5 phòng ngủ,"Đường Hà Bổng, Phường Phước Mỹ, Quận Sơn Trà,",0
": 7,7 tỷ","118 m
2",10m,1 lầu,1 phòng ngủ,"Đường Dương Vân Nga, Phường Nại Hiên Đông, Quận Sơn Trà,",0
": 7,5 tỷ","133 m
2",5m,2 lầu,3 phòng ngủ,"Đường Phạm Quang Ảnh, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
: 16 tỷ,"133 m
2",15m,1 lầu,2 phòng ngủ,"Đường Duy Tân, Phường Hòa Thuận Tây, Quận Hải Châu,",chỗ để xe
": 6,7 tỷ","86 m
2",5m,3 lầu,3 phòng ngủ,"Đường Bế Văn Đàn, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
: 17 tỷ,"125 m
2",20m,3 lầu,3 phòng ngủ,"Đường 3/2, Phường Thuận Phước, Quận Hải Châu,",chỗ để xe
": 24,5 tỷ","226 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Đông, Quận Sơn Trà,",0
: 8 tỷ,"105 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Mai Am, Phường Thuận Phước, Quận Hải Châu,",chỗ để xe
": 7,9 tỷ","94 m
2","7,5m",3 lầu,5 phòng ngủ,"Đường Bùi Thị Xuân, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 3,9 tỷ","125 m
2",15m,1 lầu,2 phòng ngủ,"Đường Mai Đăng Chơn, Phường Hòa Quý, Quận Ngũ Hành Sơn,",chỗ để xe
": 8,8 tỷ","100 m
2","7,5m",1 lầu,3 phòng ngủ,"Đường Trần Văn Dư, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 4,3 tỷ","100 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Thái Văn A, Phường Hòa Quý, Quận Ngũ Hành Sơn,",chỗ để xe
: 27 tỷ,"130 m
2",10m,3 lầu,4 phòng ngủ,"Đường Nguyễn Du, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
": 6,4 tỷ","70 m
2",15m,2 lầu,3 phòng ngủ,"Đường Ông Ích Đường, Phường Khuê Trung, Quận Cẩm Lệ,",0
": 4,5 tỷ","100 m
2",10m,1 lầu,3 phòng ngủ,"Đường Thanh Hóa, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 3,5 tỷ","125 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Cẩm Nam 7, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 5,6 tỷ","95 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Thế Lữ, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 8,4 tỷ","112 m
2","7,5m",4 lầu,6 phòng ngủ,"Đường Nguyễn Lộ Trạch, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 5,7 tỷ","75 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Phạm Vấn, Phường Mân Thái, Quận Sơn Trà,",0
": 4,36 tỷ","115 m
2",20m,3 lầu,3 phòng ngủ,"Đường Hoàng Văn Thái, Phường Hòa Khánh Nam, Quận Liên Chiểu,",chỗ để xe
: 20 tỷ,"86 m
2",15m,4 lầu,3 phòng ngủ,"Đường Hàm Nghi, Phường Vĩnh Trung, Quận Thanh Khê,",chỗ để xe
": 4,8 tỷ","90 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Nguyễn Hữu Hào, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
": 7,2 tỷ","140 m
2","5,5m",2 lầu,4 phòng ngủ,"Đường Phạm Quang Ảnh, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 6,6 tỷ","93 m
2","5,5m",2 lầu,5 phòng ngủ,"Đường Hồ Tông Thốc, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 8,2 tỷ","175 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Tân Thái 3, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 4,3 tỷ","100 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Thái Văn A, Phường Hòa Quý, Quận Ngũ Hành Sơn,",chỗ để xe
: 27 tỷ,"130 m
2",10m,3 lầu,4 phòng ngủ,"Đường Nguyễn Du, Phường Thạch Thang, Quận Hải Châu,",chỗ để xe
": 6,4 tỷ","70 m
2",15m,2 lầu,3 phòng ngủ,"Đường Ông Ích Đường, Phường Khuê Trung, Quận Cẩm Lệ,",0
": 4,5 tỷ","100 m
2",10m,1 lầu,3 phòng ngủ,"Đường Thanh Hóa, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 5,6 tỷ","90 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Trần Kim Bảng, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 5,6 tỷ","95 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Thế Lữ, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 3,5 tỷ","125 m
2","5,5m",2 lầu,2 phòng ngủ,"Đường Cẩm Nam 7, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 5,7 tỷ","99 m
2","7,5m",4 lầu,3 phòng ngủ,"Đường Phan Văn Trị, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 6,25 tỷ","100 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Giang Châu 1, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
": 6,8 tỷ","90 m
2","5,5m",2 lầu,4 phòng ngủ,"Đường Thủ Khoa Huân, Phường An Hải Đông, Quận Sơn Trà,",0
": 15,5 tỷ","110 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường An Đồn 6, Phường An Hải Bắc, Quận Sơn Trà,",0
": 8,4 tỷ","112 m
2","7,5m",4 lầu,6 phòng ngủ,"Đường Nguyễn Lộ Trạch, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 5,7 tỷ","75 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Phạm Vấn, Phường Mân Thái, Quận Sơn Trà,",0
": 3,7 tỷ","55 m
2",15m,2 lầu,2 phòng ngủ,"Đường Trường Chinh, Phường Hòa Phát, Quận Cẩm Lệ,",chỗ để xe
": 3,3 tỷ","76 m
2",3m,3 lầu,3 phòng ngủ,"Đường Lê Văn Quý, Phường An Hải Bắc, Quận Sơn Trà,",0
": 3,8 tỷ","50 m
2",5m,3 lầu,3 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 5,6 tỷ","90 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Trần Kim Bảng, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 38,5 tỷ","176 m
2",10m,4 lầu,5 phòng ngủ,"Đường Hùng Vương, Phường Hải Châu II, Quận Hải Châu,",chỗ để xe
": 14,8 tỷ","95 m
2",30m,5 lầu,7 phòng ngủ,"Đường Xô Viết Nghệ Tĩnh, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 7,4 tỷ","145 m
2",20m,2 lầu,5 phòng ngủ,"Đường Trường Chinh, Phường An Khê, Quận Thanh Khê,",chỗ để xe
": 7,5 tỷ","91 m
2","7,5m",1 lầu,3 phòng ngủ,"Đường Hải Hồ, Phường Thanh Bình, Quận Hải Châu,",chỗ để xe
": 4,15 tỷ","64 m
2",25m,3 lầu,4 phòng ngủ,"Đường Trường Chinh, Phường An Khê, Quận Thanh Khê,",chỗ để xe
": 9,5 tỷ","100 m
2",10m,3 lầu,4 phòng ngủ,"Đường Nguyễn Hữu Dật, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 4,15 tỷ","60 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Trần Xuân Lê, Phường Hòa Khê, Quận Thanh Khê,",0
": 6,2 tỷ","124 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Lương Thế Vinh, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 10,8 tỷ","68 m
2",10m,4 lầu,4 phòng ngủ,"Đường Nguyễn Đức Trung, Phường Thanh Khê Đông, Quận Thanh Khê,",chỗ để xe
": 3,7 tỷ","55 m
2",15m,2 lầu,2 phòng ngủ,"Đường Trường Chinh, Phường Hòa Phát, Quận Cẩm Lệ,",chỗ để xe
": 15,5 tỷ","110 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường An Đồn 6, Phường An Hải Bắc, Quận Sơn Trà,",0
": 8,4 tỷ","112 m
2","7,5m",4 lầu,6 phòng ngủ,"Đường Nguyễn Lộ Trạch, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 5,7 tỷ","75 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Phạm Vấn, Phường Mân Thái, Quận Sơn Trà,",0
": 7,58 tỷ","90 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Hoàng Thúc Trâm, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 4,9 tỷ","81 m
2",30m,3 lầu,3 phòng ngủ,"Đường Cách Mạng Tháng 8, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 5,5 tỷ","67 m
2","7,5m",2 lầu,4 phòng ngủ,"Đường Phan Huy Ích, Phường An Hải Tây, Quận Sơn Trà,",0
": 6,9 tỷ","109 m
2",6m,1 lầu,2 phòng ngủ,"Đường Phạm Quang Ảnh, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 3,9 tỷ","98 m
2","2,5m",2 lầu,3 phòng ngủ,"Đường Võ Văn Kiệt, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 8,9 tỷ","83 m
2",12m,3 lầu,3 phòng ngủ,"Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 8,9 tỷ","100 m
2",8m,6 lầu,12 phòng ngủ,"Đường Điện Biên Phủ, Phường An Khê, Quận Thanh Khê,",chỗ để xe
": 3,55 tỷ","84 m
2","4,5m",2 lầu,3 phòng ngủ,"Đường Nguyễn Hoàng, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
": 4,8 tỷ","60 m
2",7m,3 lầu,4 phòng ngủ,"Đường Trần Thái Tông, Phường An Khê, Quận Thanh Khê,",chỗ để xe
": 6,6 tỷ","95 m
2",6m,3 lầu,3 phòng ngủ,"Đường Bùi Kỷ, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 7,5 tỷ","54 m
2",7m,3 lầu,3 phòng ngủ,"Đường Cô Bắc, Phường Hải Châu II, Quận Hải Châu,",chỗ để xe
": 4,9 tỷ","62 m
2",8m,1 lầu,2 phòng ngủ,"Đường Đặng Vũ Hỷ, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 6,2 tỷ","125 m
2",6m,1 lầu,2 phòng ngủ,"Đường Lương Thế Vinh, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
: 8 tỷ,"115 m
2",8m,2 lầu,3 phòng ngủ,"Đường Hàn Thuyên, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 35 tỷ,"190 m
2",8m,8 lầu,20 phòng ngủ,"Đường Nại Nam, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 2,8 tỷ","70 m
2","3,5m",2 lầu,3 phòng ngủ,"Đường Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 5,3 tỷ","96 m
2",6m,3 lầu,6 phòng ngủ,"Đường Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu,",chỗ để xe
: 7 tỷ,"54 m
2",8m,3 lầu,3 phòng ngủ,"Đường Cô Bắc, Phường Hải Châu II, Quận Hải Châu,",chỗ để xe
: 11 tỷ,"110 m
2",11m,8 lầu,12 phòng ngủ,"Đường Minh Mạng, Phường Hòa Quý, Quận Ngũ Hành Sơn,",chỗ để xe
": 4,3 tỷ","66 m
2",5m,2 lầu,2 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu,",chỗ để xe
": 14,4 tỷ","106 m
2",10m,6 lầu,11 phòng ngủ,"Đường Nguyễn Duy Hiệu, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 6,5 tỷ","122 m
2",6m,3 lầu,3 phòng ngủ,"Đường Nguyễn Đức An, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 2,3 tỷ","120 m
2",4m,1 lầu,2 phòng ngủ,"Phường Hòa Thọ Đông, Quận Cẩm Lệ,",chỗ để xe
": 21,5 tỷ","125 m
2",30m,5 lầu,8 phòng ngủ,"Đường Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 5,2 tỷ","72 m
2",5m,4 lầu,4 phòng ngủ,"Đường Trương Chí Cương, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 2,9 tỷ","116 m
2","4,5m",2 lầu,3 phòng ngủ,"Đường Trường Chinh, Phường Hòa Phát, Quận Cẩm Lệ,",chỗ để xe
": 5,3 tỷ","96 m
2",6m,3 lầu,6 phòng ngủ,"Đường Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu,",chỗ để xe
: 7 tỷ,"54 m
2",8m,3 lầu,3 phòng ngủ,"Đường Cô Bắc, Phường Hải Châu II, Quận Hải Châu,",chỗ để xe
: 11 tỷ,"110 m
2",11m,8 lầu,12 phòng ngủ,"Đường Minh Mạng, Phường Hòa Quý, Quận Ngũ Hành Sơn,",chỗ để xe
": 4,3 tỷ","66 m
2",5m,2 lầu,2 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu,",chỗ để xe
": 14,4 tỷ","106 m
2",10m,6 lầu,11 phòng ngủ,"Đường Nguyễn Duy Hiệu, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 6,5 tỷ","122 m
2",6m,3 lầu,3 phòng ngủ,"Đường Nguyễn Đức An, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
": 2,3 tỷ","120 m
2",4m,1 lầu,2 phòng ngủ,"Phường Hòa Thọ Đông, Quận Cẩm Lệ,",chỗ để xe
": 21,5 tỷ","125 m
2",30m,5 lầu,8 phòng ngủ,"Đường Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 5,2 tỷ","72 m
2",5m,4 lầu,4 phòng ngủ,"Đường Trương Chí Cương, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 2,9 tỷ","116 m
2","4,5m",2 lầu,3 phòng ngủ,"Đường Trường Chinh, Phường Hòa Phát, Quận Cẩm Lệ,",chỗ để xe
": 12,9 tỷ","109 m
2",7m,2 lầu,3 phòng ngủ,"Đường Châu Thị Vĩnh Tế, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
": 12,8 tỷ","88 m
2",15m,3 lầu,3 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",0
": 2,74 tỷ","67 m
2",3m,1 lầu,2 phòng ngủ,"Đường Lương Thế Vinh, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 12,3 tỷ","95 m
2","9,5m",3 lầu,6 phòng ngủ,"Đường Bùi Thị Xuân, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 9,5 tỷ","115 m
2",15m,3 lầu,5 phòng ngủ,"Đường Nguyễn Thị Định, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 11,5 tỷ","136 m
2",13m,3 lầu,5 phòng ngủ,"Đường Nguyễn Trung Trực, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 5,5 tỷ","70 m
2","7,5m",2 lầu,4 phòng ngủ,"Đường Bùi Thị Xuân, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 15,79 tỷ","150 m
2",13m,2 lầu,4 phòng ngủ,"Đường Nguyễn Duy Hiệu, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 4,23 tỷ","98 m
2",5m,3 lầu,5 phòng ngủ,"Đường Lê Độ, Phường Tam Thuận, Quận Thanh Khê,",chỗ để xe
": 14,5 tỷ","180 m
2",12m,3 lầu,6 phòng ngủ,"Đường Lê Văn Thứ, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
