price,area,road_width,floors,bedroom,loc,garage
": 6,499 tỷ","210 m
2",8m,3 lầu,4 phòng ngủ,"Đường Đinh Đức Thiện, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 12,5 tỷ","182 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Thanh Lương 24, Phường Hòa Xuân, Quận Cẩm Lệ,",chỗ để xe
": 4,55 tỷ","58 m
2",3m,4 lầu,3 phòng ngủ,"Đường Hải Phòng, Phường Tam Thuận, Quận Thanh Khê,",chỗ để xe
": 5,4 tỷ","52 m
2",5m,4 lầu,4 phòng ngủ,"Đường Đoàn Nhữ Hài, Phường Xuân Hà, Quận Thanh Khê,",chỗ để xe
": 7,5 tỷ","50 m
2",7m,4 lầu,3 phòng ngủ,"Đường Huỳnh Thúc Kháng, Phường Nam Dương, Quận Hải Châu,",chỗ để xe
": 5,4 tỷ","52 m
2",5m,4 lầu,4 phòng ngủ,"Đường Đoàn Nhữ Hài, Phường Xuân Hà, Quận Thanh Khê,",chỗ để xe
": 7,5 tỷ","50 m
2",7m,4 lầu,3 phòng ngủ,"Đường Huỳnh Thúc Kháng, Phường Nam Dương, Quận Hải Châu,",chỗ để xe
": 9,5 tỷ","63 m
2",7m,6 lầu,9 phòng ngủ,"Đường Nam Sơn 1, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 4,2 tỷ","88 m
2",4m,1 lầu,1 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu,",0
": 4,95 tỷ","83 m
2",5m,4 lầu,3 phòng ngủ,"Đường Bàu Năng 1, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 6,95 tỷ","92 m
2",5m,3 lầu,3 phòng ngủ,"Đường Hòa Phú 28, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 6,8 tỷ","192 m
2",33m,2 lầu,6 phòng ngủ,"Đường Nguyễn Lương Bằng, Phường Hòa Hiệp Nam, Quận Liên Chiểu,",chỗ để xe
": 2,89 tỷ","70 m
2","3,5m",1 lầu,3 phòng ngủ,"Đường Hoàng Minh Thảo, Phường Hòa Minh, Quận Liên Chiểu,",0
": 9,5 tỷ","114 m
2",10m,3 lầu,4 phòng ngủ,"Đường Phạm Huy Thông, Phường Nại Hiên Đông, Quận Sơn Trà,",0
": 2,75 tỷ","39 m
2","2,5m",2 lầu,3 phòng ngủ,"Đường Hùng Vương, Phường Vĩnh Trung, Quận Thanh Khê,",0
": 4,75 tỷ","66 m
2",5m,4 lầu,4 phòng ngủ,"Đường Hải Hồ, Phường Thanh Bình, Quận Hải Châu,",chỗ để xe
: 17 tỷ,"94 m
2",10m,3 lầu,4 phòng ngủ,"Đường Phan Châu Trinh, Phường Phước Ninh, Quận Hải Châu,",chỗ để xe
": 5,4 tỷ","78 m
2",11m,2 lầu,2 phòng ngủ,"Đường Trần Phước Thành, Phường Khuê Trung, Quận Cẩm Lệ,",0
": 16,5 tỷ","92 m
2",11m,4 lầu,4 phòng ngủ,"Đường Nguyễn Thị Minh Khai, Phường Thạch Thang, Quận Hải Châu,",0
": 9,85 tỷ","180 m
2","5,5m",2 lầu,5 phòng ngủ,"Đường Hà Huy Giáp, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 6,2 tỷ","90 m
2",15m,2 lầu,3 phòng ngủ,"Đường Nguyễn Phước Tấn, Phường Hòa Thọ Đông, Quận Cẩm Lệ,",0
: 28 tỷ,"560 m
2",33m,1 lầu,1 phòng ngủ,"Đường 2/9, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 5,9 tỷ","76 m
2","5,5m",4 lầu,5 phòng ngủ,"Đường Hưng Hóa 4, Phường Hòa Cường Nam, Quận Hải Châu,",0
: 7 tỷ,"66 m
2","5,5m",4 lầu,3 phòng ngủ,"Đường Mỹ Khê 1, Phường Phước Mỹ, Quận Sơn Trà,",0
: 23 tỷ,"177 m
2",11m,1 lầu,1 phòng ngủ,"Đường Hoàng Diệu, Phường Phước Ninh, Quận Hải Châu,",0
": 3,7 tỷ","53 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường An Trung 8, Phường An Hải Tây, Quận Sơn Trà,",0
: 11 tỷ,"100 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Phạm Hữu Kính, Phường Mỹ An, Quận Ngũ Hành Sơn,",0
: 11 tỷ,"110 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Cao Bá Quát, Phường An Hải Tây, Quận Sơn Trà,",0
": 5,3 tỷ","100 m
2",10m,4 lầu,4 phòng ngủ,"Đường Bùi Tấn Diên, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 16,8 tỷ","210 m
2","7,5m",2 lầu,11 phòng ngủ,"Đường Thái Thị Bôi, Phường Chính Gián, Quận Thanh Khê,",chỗ để xe
": 2,98 tỷ","42 m
2",3m,3 lầu,3 phòng ngủ,"Đường Dũng Sĩ Thanh Khê, Phường Thanh Khê Tây, Quận Thanh Khê,",0
": 1,8 tỷ","75 m
2",4m,1 lầu,2 phòng ngủ,"Đường Nguyễn Như Đãi, Phường Hòa Thọ Tây, Quận Cẩm Lệ,",0
": 6,8 tỷ","130 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Nguyễn Xí, Phường Hòa Minh, Quận Liên Chiểu,",chỗ để xe
": 3,5 tỷ","410 m
2","7,5m",1 lầu,3 phòng ngủ,"Quốc lộ 14G, Xã Hòa Phong, Huyện Hòa Vang,",chỗ để xe
": 6,85 tỷ","178 m
2","5,5m",2 lầu,7 phòng ngủ,"Đường Trừ Văn Thố, Phường Hòa Thọ Đông, Quận Cẩm Lệ,",chỗ để xe
": 3,8 tỷ","75 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Đội Cấn, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 3,5 tỷ","70 m
2","5,5m",1 lầu,3 phòng ngủ,"Đường Đội Cung, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 9,49 tỷ","160 m
2",5m,3 lầu,5 phòng ngủ,"Đường Ngũ Hành Sơn, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 5,49 tỷ","112 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Phạm Viết Chánh, Phường Hòa Thọ Đông, Quận Cẩm Lệ,",chỗ để xe
": 4,7 tỷ","62 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Thanh Sơn, Phường Thuận Phước, Quận Hải Châu,",chỗ để xe
": 7,3 tỷ","72 m
2",10m,2 lầu,3 phòng ngủ,"Đường Tiểu La, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 6,5 tỷ","86 m
2",7m,2 lầu,3 phòng ngủ,"Đường Phan Anh, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 3,75 tỷ","100 m
2",5m,2 lầu,3 phòng ngủ,"Đường Lê Đình Chinh, Phường Hòa Quý, Quận Ngũ Hành Sơn,",chỗ để xe
": 4,58 tỷ","45 m
2",7m,3 lầu,3 phòng ngủ,"Đường Cù Chính Lan, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 9,5 tỷ","120 m
2",11m,4 lầu,7 phòng ngủ,"Đường Ngô Văn Sở, Phường Hòa Khánh Bắc, Quận Liên Chiểu,",0
": 9,2 tỷ","98 m
2",11m,3 lầu,5 phòng ngủ,"Đường Huỳnh Tấn Phát, Phường Hòa Cường Nam, Quận Hải Châu,",0
": 12,5 tỷ","152 m
2",33m,2 lầu,3 phòng ngủ,"Đường Xuân Thủy, Phường Khuê Trung, Quận Cẩm Lệ,",0
": 2,35 tỷ","99 m
2",3m,2 lầu,2 phòng ngủ,"Đường Lạc Long Quân, Phường Hòa Khánh Bắc, Quận Liên Chiểu,",0
": 2,1 tỷ","100 m
2",4m,2 lầu,3 phòng ngủ,"Đường Mẹ Suốt, Phường Hòa Khánh Nam, Quận Liên Chiểu,",0
": 2,25 tỷ","125 m
2",4m,2 lầu,3 phòng ngủ,"Đường Phạm Như Xương, Phường Hòa Khánh Nam, Quận Liên Chiểu,",chỗ để xe
": 23,9 tỷ","145 m
2","7,5m",3 lầu,8 phòng ngủ,"Đường Morrison, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 36,99 tỷ","200 m
2",10m,6 lầu,22 phòng ngủ,"Đường Chính Hữu, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
: 18 tỷ,"251 m
2","5,5m",5 lầu,8 phòng ngủ,"Đường Võ Văn Kiệt, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 28,5 tỷ","345 m
2","5,5m",4 lầu,19 phòng ngủ,"Đường Mỹ Khê, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 9,2 tỷ","100 m
2","7,5m",3 lầu,5 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
: 16 tỷ,"130 m
2",30m,1 lầu,2 phòng ngủ,"Đường Nguyễn Hữu Thọ, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 12,5 tỷ","121 m
2","7,5m",5 lầu,10 phòng ngủ,"Đường Phạm Vấn, Phường Mân Thái, Quận Sơn Trà,",chỗ để xe
: 12 tỷ,"102 m
2","7,5m",3 lầu,5 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 15,5 tỷ","90 m
2","7,5m",9 lầu,13 phòng ngủ,"Đường Trần Đình Đàn, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 19,5 tỷ","122 m
2","5,5m",5 lầu,8 phòng ngủ,"Đường An Thượng 24, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 13,49 tỷ","81 m
2","5,5m",7 lầu,6 phòng ngủ,"Đường An Thượng 30, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
: 26 tỷ,"90 m
2",10m,9 lầu,17 phòng ngủ,"Đường Trần Bạch Đằng, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 12,7 tỷ","88 m
2","7,5m",7 lầu,5 phòng ngủ,"Đường Tạ Mỹ Duật, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 7,777 tỷ","130 m
2",10m,2 lầu,3 phòng ngủ,"Đường Hà Tông Quyền, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 6,1 tỷ","105 m
2",7m,3 lầu,4 phòng ngủ,"Đường Cần Giuộc, Phường An Khê, Quận Thanh Khê,",chỗ để xe
": 4,85 tỷ","86 m
2","5,5m",1 lầu,2 phòng ngủ,"Đường Lê Cảnh Tuân, Phường Thọ Quang, Quận Sơn Trà,",0
: 13 tỷ,"130 m
2",105m,3 lầu,4 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 4 tỷ,"80 m
2",7m,1 lầu,2 phòng ngủ,"Đường Nguyễn Thông, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
: 7 tỷ,"125 m
2",33m,3 lầu,8 phòng ngủ,"Đường Cách Mạng Tháng 8, Phường Hòa Thọ Đông, Quận Cẩm Lệ,",chỗ để xe
": 6,85 tỷ","90 m
2","7,5m",1 lầu,4 phòng ngủ,"Đường Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 5 tỷ,"85 m
2","7,5m",2 lầu,2 phòng ngủ,"Đường Lê Văn Đức, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 5,4 tỷ","70 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 5 tỷ,"100 m
2",5m,3 lầu,9 phòng ngủ,"Đường Đỗ Bá, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
: 5 tỷ,"100 m
2",6m,2 lầu,3 phòng ngủ,"Đường Nguyễn Duy Hiệu, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
": 4,49 tỷ","55 m
2",6m,3 lầu,3 phòng ngủ,"Đường Phan Thanh, Phường Thạc Gián, Quận Thanh Khê,",chỗ để xe
: 11 tỷ,"120 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Trần Văn Dư, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 5,2 tỷ","82 m
2","7,5m",2 lầu,2 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 7 tỷ,"145 m
2","5,5m",1 lầu,5 phòng ngủ,"Đường Huy Cận, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 5 tỷ,"100 m
2","7,5m",2 lầu,4 phòng ngủ,"Đường Trần Hưng Đạo, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 5,65 tỷ","79 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Lý Triện, Phường Hòa Khê, Quận Thanh Khê,",chỗ để xe
": 6,9 tỷ","90 m
2","7,5m",2 lầu,4 phòng ngủ,"Đường Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 11 tỷ,"100 m
2","5,5m",8 lầu,13 phòng ngủ,"Đường Trần Đại Nghĩa, Phường Hòa Hải, Quận Ngũ Hành Sơn,",chỗ để xe
": 2,95 tỷ","60 m
2",7m,2 lầu,2 phòng ngủ,"Đường Bình Thái 4, Phường Hòa Thọ Đông, Quận Cẩm Lệ,",chỗ để xe
": 5,4 tỷ","122 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Nguyễn Đăng Đạo, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
: 5 tỷ,"90 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Nguyễn Trung Trực, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 3,9 tỷ","61 m
2",5m,3 lầu,4 phòng ngủ,"Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: Thỏa thuận,"60 m
2",30m,3 lầu,2 phòng ngủ,"Đường 2/9, Phường Hòa Thuận Đông, Quận Hải Châu,",chỗ để xe
": 3,25 tỷ","55 m
2",4m,2 lầu,3 phòng ngủ,"Đường Núi Thành, Phường Hòa Thuận Đông, Quận Hải Châu,",chỗ để xe
: 6 tỷ,"85 m
2",5m,2 lầu,3 phòng ngủ,"Đường Nguyễn Văn Thoại, Phường Phước Mỹ, Quận Sơn Trà,",chỗ để xe
": 3,7 tỷ","82 m
2",4m,1 lầu,2 phòng ngủ,"Đường Trần Phú, Phường Hải Châu I, Quận Hải Châu,",chỗ để xe
: 7 tỷ,"110 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Nguyễn Lộ Trạch, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 7 tỷ,"86 m
2",30m,4 lầu,4 phòng ngủ,"Đường Trường Chinh, Phường An Khê, Quận Thanh Khê,",chỗ để xe
": 4,3 tỷ","110 m
2",5m,2 lầu,3 phòng ngủ,"Đường Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 3,9 tỷ","107 m
2",5m,1 lầu,4 phòng ngủ,"Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 11 tỷ,"60 m
2",30m,3 lầu,2 phòng ngủ,"Đường 2/9, Phường Hòa Thuận Đông, Quận Hải Châu,",chỗ để xe
: 6 tỷ,"77 m
2",10m,3 lầu,3 phòng ngủ,"Đường Nguyễn Tri Phương, Phường Thạc Gián, Quận Thanh Khê,",chỗ để xe
: 4 tỷ,"70 m
2","11,m",3 lầu,4 phòng ngủ,"Đường Trần Hưng Đạo, Phường Nại Hiên Đông, Quận Sơn Trà,",chỗ để xe
: 7 tỷ,"55 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Cô Bắc, Phường Hải Châu II, Quận Hải Châu,",chỗ để xe
": 5,432 tỷ","90 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Doãn Uẩn, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
: 4 tỷ,"80 m
2",3m,3 lầu,3 phòng ngủ,"Đường Phan Châu Trinh, Phường Bình Thuận, Quận Hải Châu,",chỗ để xe
: 5 tỷ,"140 m
2",5m,3 lầu,4 phòng ngủ,"Đường Nguyễn Phước Nguyên, Phường An Khê, Quận Thanh Khê,",chỗ để xe
: 4 tỷ,"60 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Trần Hưng Đạo, Phường Nại Hiên Đông, Quận Sơn Trà,",chỗ để xe
: 5 tỷ,"70 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Trần Đăng Ninh, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 4,5 tỷ","52 m
2",6m,3 lầu,4 phòng ngủ,"Đường Nại Tú, Phường Nại Hiên Đông, Quận Sơn Trà,",chỗ để xe
": 5,9 tỷ","85 m
2",6m,2 lầu,3 phòng ngủ,"Đường Nguyễn Văn Thoại, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 6,79 tỷ","90 m
2","5,5m",3 lầu,15 phòng ngủ,"Đường Huỳnh Tấn Phát, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 4,69 tỷ","80 m
2",7m,1 lầu,3 phòng ngủ,"Đường Nguyễn Thông, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 3,45 tỷ","70 m
2","5,5m",1 lầu,3 phòng ngủ,"Đường Thành Thái, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 6,8 tỷ","100 m
2","10,m",3 lầu,4 phòng ngủ,"Đường Lương Định Của, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 5,432 tỷ","70 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 5,432 tỷ","96 m
2","7,5m",2 lầu,4 phòng ngủ,"Đường Nguyễn Trung Trực, Phường Nại Hiên Đông, Quận Sơn Trà,",chỗ để xe
": 6,789 tỷ","80 m
2","5,5m",4 lầu,4 phòng ngủ,"Đường Phan Bôi, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
: 7 tỷ,"125 m
2","10,m",2 lầu,4 phòng ngủ,"Đường Hà Tông Quyền, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 5,2 tỷ","82 m
2","7,5m",2 lầu,2 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 3,7 tỷ","52 m
2",5m,1 lầu,3 phòng ngủ,"Đường Lê Đình Lý, Phường Vĩnh Trung, Quận Thanh Khê,",chỗ để xe
": 4,7 tỷ","80 m
2",7m,1 lầu,3 phòng ngủ,"Đường Nguyễn Thông, Phường An Hải Tây, Quận Sơn Trà,",chỗ để xe
": 3,9 tỷ","61 m
2",5m,3 lầu,4 phòng ngủ,"Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: Thỏa thuận,"60 m
2",30m,3 lầu,2 phòng ngủ,"Đường 2/9, Phường Hòa Thuận Đông, Quận Hải Châu,",chỗ để xe
": 3,79 tỷ","50 m
2",6m,2 lầu,2 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 4,5 tỷ","54 m
2",4m,3 lầu,3 phòng ngủ,"Đường Phan Thanh, Phường Thạc Gián, Quận Thanh Khê,",chỗ để xe
: 7 tỷ,"60 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Phạm Tu, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 4,321 tỷ","70 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Trần Hưng Đạo, Phường Nại Hiên Đông, Quận Sơn Trà,",chỗ để xe
": 3,6 tỷ","65 m
2",3m,1 lầu,3 phòng ngủ,"Đường Núi Thành, Phường Hòa Thuận Đông, Quận Hải Châu,",chỗ để xe
": 3,95 tỷ","43 m
2",15m,2 lầu,3 phòng ngủ,"Đường Ông Ích Đường, Phường Hòa Thọ Đông, Quận Cẩm Lệ,",chỗ để xe
": 3,95 tỷ","75 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Đội Cung, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
: 5 tỷ,"61 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Lê Bá Trinh, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 5,5 tỷ","85 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Thành Thái, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 5,4 tỷ","95 m
2","7,5m",2 lầu,4 phòng ngủ,"Đường Trần Hưng Đạo, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 4,35 tỷ","60 m
2","7,5m",2 lầu,2 phòng ngủ,"Đường Thăng Long, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 4,567 tỷ","125 m
2","5,5m",1 lầu,3 phòng ngủ,"Đường Phạm Sư Mạnh, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
: 12 tỷ,"100 m
2",10m,8 lầu,13 phòng ngủ,"Đường Song Hào, Phường Hòa Hải, Quận Ngũ Hành Sơn,",chỗ để xe
": 4,321 tỷ","70 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Trần Hưng Đạo, Phường Nại Hiên Đông, Quận Sơn Trà,",chỗ để xe
: 7 tỷ,"60 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Phạm Tu, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 3,95 tỷ","43 m
2",15m,2 lầu,3 phòng ngủ,"Đường Ông Ích Đường, Phường Hòa Thọ Đông, Quận Cẩm Lệ,",chỗ để xe
": 3,95 tỷ","75 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Đội Cung, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
": 6,8 tỷ","81 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Châu Thị Vĩnh Tế, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
: 6 tỷ,"90 m
2",30m,4 lầu,4 phòng ngủ,"Đường Trường Chinh, Phường An Khê, Quận Thanh Khê,",chỗ để xe
": 7,654 tỷ","90 m
2","7,5m",2 lầu,4 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 4 tỷ,"80 m
2",6m,2 lầu,3 phòng ngủ,"Đường Bình An 7, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 4,6 tỷ","70 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Châu Thượng Văn, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 7 tỷ,"90 m
2","7,5m",2 lầu,4 phòng ngủ,"Đường Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu,",0
: 6 tỷ,"80 m
2",6m,3 lầu,3 phòng ngủ,"Đường Ông Ích Khiêm, Phường Thanh Bình, Quận Hải Châu,",chỗ để xe
: 41 tỷ,"200 m
2","5,5m",8 lầu,30 phòng ngủ,"Đường An Đồn, Phường An Hải Bắc, Quận Sơn Trà,",chỗ để xe
": 4,7 tỷ","56 m
2","5,5m",3 lầu,4 phòng ngủ,"Đường Điện Biên Phủ, Phường Chính Gián, Quận Thanh Khê,",chỗ để xe
: 18 tỷ,"250 m
2","10,m",1 lầu,3 phòng ngủ,"Đường Nguyễn Duy Hiệu, Phường Nại Hiên Đông, Quận Sơn Trà,",chỗ để xe
": 3,9 tỷ","110 m
2",5m,1 lầu,4 phòng ngủ,"Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 42 tỷ,"170 m
2","7,5m",11 lầu,36 phòng ngủ,"Đường An Thượng 30, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 4,5 tỷ","130 m
2","7,5m",1 lầu,1 phòng ngủ,"Đường Trần Văn Dư, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
: 7 tỷ,"75 m
2","10,m",2 lầu,4 phòng ngủ,"Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 13 tỷ,"115 m
2",10m,5 lầu,15 phòng ngủ,"Đường Phan Đăng Lưu, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
": 3,9 tỷ","61 m
2",5m,3 lầu,4 phòng ngủ,"Đường Tiểu La, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: Thỏa thuận,"60 m
2",30m,3 lầu,2 phòng ngủ,"Đường 2/9, Phường Hòa Thuận Đông, Quận Hải Châu,",chỗ để xe
": 27,5 tỷ","210 m
2",11m,6 lầu,21 phòng ngủ,"Đường Lê Thanh Nghị, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 5 tỷ,"70 m
2",11m,2 lầu,3 phòng ngủ,"Đại lộ Thăng Long, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
: 6 tỷ,"90 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Phạm Cự Lượng, Phường An Hải Đông, Quận Sơn Trà,",chỗ để xe
: 5 tỷ,"85 m
2",5m,3 lầu,9 phòng ngủ,"Đường Lê Văn Hưu, Phường Mỹ An, Quận Ngũ Hành Sơn,",chỗ để xe
": 4,3 tỷ","80 m
2",0m,3 lầu,3 phòng ngủ,"Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu,",chỗ để xe
: 4 tỷ,"60 m
2",7m,3 lầu,4 phòng ngủ,"Đường Nguyễn Văn Linh, Phường Thạc Gián, Quận Thanh Khê,",chỗ để xe
": 8,5 tỷ","80 m
2",10m,3 lầu,3 phòng ngủ,"Đường Tố Hữu, Phường Hòa Cường Bắc, Quận Hải Châu,",chỗ để xe
: 7 tỷ,"55 m
2","5,5m",3 lầu,3 phòng ngủ,"Đường Cô Bắc, Phường Hải Châu II, Quận Hải Châu,",chỗ để xe
: 4 tỷ,"60 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Trần Hưng Đạo, Phường Nại Hiên Đông, Quận Sơn Trà,",chỗ để xe
: 5 tỷ,"70 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Trần Đăng Ninh, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
": 4,5 tỷ","52 m
2",6m,3 lầu,4 phòng ngủ,"Đường Nại Tú, Phường Nại Hiên Đông, Quận Sơn Trà,",chỗ để xe
": 5,432 tỷ","90 m
2","7,5m",2 lầu,3 phòng ngủ,"Đường Doãn Uẩn, Phường Khuê Mỹ, Quận Ngũ Hành Sơn,",chỗ để xe
: 5 tỷ,"85 m
2","7,5m",3 lầu,4 phòng ngủ,"Đường Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ,",chỗ để xe
: 4 tỷ,"60 m
2","7,5m",3 lầu,3 phòng ngủ,"Đường Trần Hưng Đạo, Phường Nại Hiên Đông, Quận Sơn Trà,",chỗ để xe
: 5 tỷ,"70 m
2","5,5m",2 lầu,3 phòng ngủ,"Đường Trần Đăng Ninh, Phường Hòa Cường Nam, Quận Hải Châu,",chỗ để xe
