Diện tích,Mức giá,Hướng nhà,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Latitude,Longitude,Mặt tiền,Đường vào,Hướng ban công
194 m²,28 tỷ,Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0346069,108.2184585,,,
90 m²,"3,45 tỷ",,,,,,,16.0785061929626,108.159763712288,5 m,,
72 m²,"4,8 tỷ",Đông - Bắc,3 tầng,3 phòng,3 phòng,,,16.0925049748784,108.233689974467,4 m,"5,5 m",Đông - Bắc
100 m²,"7,1 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0323763454815,108.229098873539,5 m,"7,5 m",
55 m²,"6,8 tỷ",Đông - Bắc,3 tầng,3 phòng,3 phòng,,,16.0602425134856,108.23634756082,"3,8 m","7,5 m",Đông - Bắc
100 m²,"4,85 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.029903411865234,108.24016571044922,5 m,"10,5 m",
35 m²,"2,85 tỷ",,,,,,,16.0712269788527,108.195208076022,,,
44 m²,"2,77 tỷ",,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,15.9800077559047,108.275635640259,,,
160 m²,14 tỷ,Đông,,,,Sổ đỏ/ Sổ hồng,,16.0807122,108.2455696,10 m,"5,5 m",
100 m²,"7,75 tỷ",,4 tầng,7 phòng,7 phòng,Sổ đỏ/ Sổ hồng,,16.0274185380024,108.247121079192,,,
100 m²,"4,65 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0196951,108.2275768,5 m,"7,5 m",
"107,5 m²","4,15 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng.,,15.98295783996582,108.2334213256836,5 m,"10,5 m",
107 m²,12 tỷ,Đông - Bắc,4 tầng,6 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản.,16.0422196545777,108.202847046291,"5,2 m",25 m,
"202,5 m²",7 tỷ,Đông,,,,Sổ đỏ/ Sổ hồng,,15.9745002693739,108.262347221375,12 m,"7,5 m",
250 m²,46 tỷ,Đông - Nam,9 tầng,18 phòng,10 phòng,Sổ đỏ/ Sổ hồng,,16.0793647,108.2336744,10 m,,
"159,7 m²",Thỏa thuận,,,,,,,16.0414853464994,108.245368542716,"8,2 m",,
86 m²,"3,33 tỷ",,3 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0451447444749,108.219294580266,,,
230 m²,"7,2 tỷ",Nam,,,,Sổ đỏ/ Sổ hồng.,,16.015320882524,108.196116627955,11 m,"7,5 m",
68 m²,"5,6 tỷ",Đông - Bắc,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.020422882837,108.204546638113,11 m,"7,5 m",Nam
156 m²,"11,5 tỷ",,3 tầng,6 phòng,9 phòng,Sổ đỏ/ Sổ hồng.,,16.0544714,108.1834194,"8,6 m","7,5 m",
114 m²,"10,8 tỷ",,3 tầng,,,,,16.031255,108.2162467,"6,5 m",,
100 m²,7 tỷ,Đông,,,,Sổ đỏ/ Sổ hồng.,,16.0761967,108.2415527,5 m,"5,5 m",
100 m²,"9,55 tỷ",,3 tầng,9 phòng,10 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0303723922446,108.221037670311,5 m,"7,5 m",
"227,5 m²","6,5 tỷ",Đông,,,,Sổ đỏ/ Sổ hồng.,,15.9809004,108.2548193,8 m,"7,5 m",
"169,7 m²","6,6 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng.,,15.990304,108.2671142,,"10,5 m",
159 m²,"4,1 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng.,,15.9877013,108.2372501,"8,2 m","5,5 m",
200 m²,"7,5 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0113709,108.2542309,8 m,"7,5 m",
108 m²,"29,4 tỷ",,5 tầng,,,Sổ đỏ/ Sổ hồng,,16.088382720947266,108.22888946533203,,,
88 m²,"6,5 tỷ",,,,,,,16.0858942,108.1521369,,,
100 m²,4 tỷ,,3 tầng,3 phòng,,,,16.0561220743471,108.165600787744,,,
"35,5 m²","3,28 tỷ",,,1 phòng,1 phòng,,,16.088382720947266,108.22888946533203,,,
105 m²,7 tỷ,,,2 phòng,3 phòng,Sổ hồng sở hữu lâu dài.,Chuẩn vận hành 5 sao.,15.9904298782349,108.273666381836,,,
"177,8 m²",24 tỷ,Tây - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.0504437,108.2153731,"7,8 m","7,5 m",
100 m²,"6,95 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0327600391185,108.229106074162,5 m,"7,5 m",
"255,9 m²",13 tỷ,Tây - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0160076,108.2178369,"12,38 m",,
"97,9 m²",Thỏa thuận,,,,,,,16.0434635592165,108.244093477357,,"5,5 m",
100 m²,"2,85 tỷ",Tây,,,,Sổ đỏ/ Sổ hồng.,,15.9885679050616,108.216129330783,"5,5 m","5,5 m",
430 m²,40 triệu/m²,Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0177751241778,108.211732697289,17 m,"12,5 m",
40 m²,"3,2 tỷ",,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,,16.088382720947266,108.22888946533203,,,
"80,2 m²","3,5 tỷ",Đông - Bắc,1 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0769226532897,108.212020958874,5 m,,
108 m²,28 tỷ,Đông,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0574208780982,108.246487438033,5 m,22 m,
100 m²,"11,5 tỷ",Đông,,4 phòng,4 phòng,,,16.0421315800421,108.213375463559,,,
"70,3 m²","6,8 tỷ",Đông - Nam,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Cơ bản,16.0555896759033,108.223556518555,,,Đông - Nam
92 m²,"4,6 tỷ",,1 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.0544952421396,108.240713840942,5 m,"5,5 m",
68 m²,"3,75 tỷ",,,2 phòng,2 phòng,Hợp đồng mua bán,,16.0597953796387,108.230476379395,,,
131 m²,"13,5 tỷ",,,,,Sổ đỏ/ Sổ hồng,,16.0360647779336,108.213067668526,5 m,15 m,
100 m²,4 tỷ,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.018306732177734,108.22174835205078,,,
125 m²,"4,75 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0111652489727,108.259546245629,5 m,"5,5 m",
50 m²,110 triệu/m²,Đông - Nam,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.05558967590332,108.22355651855469,,,Tây - Nam
2.204 m²,"1,1 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,16.1433993043873,107.961503486169,50 m,3 m,
85 m²,"7,8 tỷ",Bắc,3 tầng,2 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0741004973259,108.241735907297,5 m,"5,5 m",Bắc
35 m²,"2,4 tỷ",,,1 phòng,1 phòng,,,16.0883827209473,108.228889465332,,,
150 m²,13 tỷ,,,,,Sổ đỏ/ Sổ hồng,,,,,,
40 m²,Thỏa thuận,,,1 phòng,1 phòng,,,16.088382720947266,108.22888946533203,,,
40 m²,"2,4 tỷ",,,1 phòng,1 phòng,,,16.0883827209473,108.228889465332,,,
40 m²,"2,4 tỷ",Nam,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.088382720947266,108.22888946533203,,,Đông
40 m²,"2,4 tỷ",Nam,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,,16.088382720947266,108.22888946533203,,,Đông
82 m²,4 tỷ,Tây,2 tầng,3 phòng,2 phòng,,,16.0696781090136,108.176464071583,5 m,"5,5 m",Tây
55 m²,"3,2 tỷ",,,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Không nội thất.,16.088382720947266,108.22888946533203,,,
100 m²,"10,8 tỷ",Tây - Nam,,,,,,16.0199230241596,108.228474703197,,,
100 m²,Thỏa thuận,,,,,,,16.0727001262478,108.24294728998,5 m,15 m,
"127,7 m²",6 tỷ,Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.1087706118184,108.130127968791,5 m,45 m,
"126,5 m²","12,7 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.0738935712388,108.185237679051,5 m,,
72 m²,"12,9 tỷ",,,,,Sổ đỏ/ Sổ hồng,,16.0515086526581,108.245776000305,,,
169 m²,Thỏa thuận,Đông - Bắc,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.0635558228886,108.157372927642,"6,1 m",33 m,Đông - Bắc
140 m²,Thỏa thuận,,3 tầng,,,,,16.0470533365172,108.249469105515,7 m,,
264 m²,Thỏa thuận,Đông,,,,,,16.0540261,108.2227637,12 m,,
180 m²,53 triệu/m²,,,,,,,16.099416732788086,108.22547912597656,,,
425 m²,Thỏa thuận,Đông - Nam,,,,,,16.0862291,108.1582854,,15 m,
463 m²,Thỏa thuận,Tây,,,,,,16.0525893,108.2203783,,,
"252,5 m²",Thỏa thuận,Bắc,,,,,,16.0653883,108.2436609,,,
90 m²,"9,5 tỷ",,,,,Sổ đỏ/ Sổ hồng.,,16.0543527521406,108.245598476804,,"5,5 m",
210 m²,23 tỷ,,,,,Sổ đỏ/ Sổ hồng,,16.0783341392075,108.236459969098,10 m,"7,5 m",
100 m²,"4,85 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,,,,,"7,5 m",
247 m²,Thỏa thuận,Đông,,4 phòng,,,,16.0779544,108.2442083,,,
"295,5 m²",Thỏa thuận,Đông - Bắc,,,,,,16.0446837,108.2185745,,,
250 m²,Thỏa thuận,Đông - Bắc,,,,,,16.0732873,108.1882412,,,
"855,6 m²",Thỏa thuận,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0446837,108.2185745,,,
165 m²,Thỏa thuận,,3 tầng,12 phòng,,,,16.0206624,108.1968488,,,
1.325 m²,Thỏa thuận,,,,,,,16.0432852,108.2101037,,,
360 m²,45 triệu/m²,Tây - Bắc,,,,,,16.0994167327881,108.225479125977,,,
165 m²,26 tỷ,Tây,,,,Sổ đỏ/ Sổ hồng,,16.0613352,108.211804,12 m,,
300 m²,Thỏa thuận,Tây,,,,,,16.0792406,108.2149453,12 m,,
"156,7 m²",Thỏa thuận,Tây,,,,,,16.0653748,108.2224197,,,
"58,6 m²","3,47 tỷ",Tây,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Không nội thất,16.088382720947266,108.22888946533203,,,Đông
165 m²,26 tỷ,Tây - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0509309729399,108.245263493674,9 m,"7,5 m",
210 m²,21 tỷ,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0699536957891,108.243287978141,10 m,"7,5 m",
"45,5 m²",Thỏa thuận,Đông - Nam,,1 phòng,1 phòng,,Đầy đủ.,16.1001110076904,108.228858947754,,,Đông - Nam
75 m²,"4,2 tỷ",Tây,,,,Sổ đỏ/ Sổ hồng,,16.0865629,108.2458865,5 m,"5,5 m",
90 m²,"7,2 tỷ",Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0769587,108.2435538,5 m,"5,5 m",
240 m²,24 tỷ,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0799462,108.2458187,12 m,"7,5 m",
"473,1 m²",63 tỷ,,,,,,,16.0320518,108.2161198,,,
250 m²,Thỏa thuận,Đông - Bắc,,,,,,16.104507,108.2426056,"12,5 m",,
242 m²,135 triệu/m²,Đông - Nam,,,,,,16.0879041,108.2463018,,,
180 m²,40 triệu/m²,Đông - Nam,,,,,,16.1007096,108.2295171,,"7,5 m",
100 m²,"3,7 tỷ",Đông - Bắc,,,,,,16.0974959,108.2320457,,,
126 m²,"5,7 tỷ",Đông,2 tầng,3 phòng,,,,15.9872702,108.2711235,,,
55 m²,"2,9 tỷ",,,,,,,16.088382720947266,108.22888946533203,,,
53 m²,"4,9 tỷ",Đông - Nam,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.05558967590332,108.22355651855469,,,Đông - Nam
100 m²,"4,25 tỷ",,,,,,,16.0641902076573,108.166748183757,,,
"51,4 m²","1,22 tỷ",,,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.09237289428711,108.1265869140625,,,Đông - Bắc
"294,5 m²","18,5 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng.,,,,,"7,5 m",
"164,8 m²",Thỏa thuận,Tây - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0535651432084,108.244525474195,9 m,"7,5 m",
125 m²,"8,7 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.0171639907683,108.256722008612,5 m,33 m,
56 m²,"4,2 tỷ",Đông,,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng.,Nội thất cao cấp 5 sao,16.0577201843262,108.223777770996,,,Đông
70 m²,Thỏa thuận,Đông,,2 phòng,2 phòng,Hợp đồng mua bán.,Nội thất cao cấp 5 sao,16.08799934387207,108.22093200683594,,,Đông - Nam
123 m²,Thỏa thuận,Đông,,,,Sổ đỏ/ Sổ hồng,,16.0671719,108.2443389,"5,1 m","5,5 m",
100 m²,26 tỷ,,6 tầng,,,,,16.0597982,108.2304737,,15 m,
59 m²,"1,5 tỷ",Đông - Nam,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản,16.09237289428711,108.1265869140625,,,Tây - Nam
90 m²,"9,9 tỷ",Đông - Nam,5 tầng,7 phòng,8 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0303313637089,108.220759246758,5 m,"5,5 m",Đông - Nam
"142,5 m²","7,8 tỷ",,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.0324512714497,108.213896086032,,,
53 m²,"3,5 tỷ",,,1 phòng,2 phòng,Hợp đồng mua bán,Nội thất cơ bản 5 sao.,16.08799934387207,108.22093200683594,,,Tây - Bắc
83 m²,"3,6 tỷ",,,,,,,16.038877487182617,108.24740600585938,,,
69 m²,"7,7 tỷ",Tây,4 tầng,5 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0800351,108.2204507,"5,6 m",,
64 m²,Thỏa thuận,,,,,,Đầy đủ,16.1001110076904,108.228858947754,,,
"46,5 m²",Thỏa thuận,Tây - Bắc,,1 phòng,1 phòng,,Đầy đủ.,16.1001110076904,108.228858947754,,,Đông - Nam
233 m²,Thỏa thuận,Tây - Bắc,,,,,,16.0524914,108.2453694,15 m,"7,5 m",
82 m²,Thỏa thuận,Đông - Bắc,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0388774871826,108.247406005859,,,Tây - Nam
117 m²,"2,47 tỷ",Tây,,,,Sổ đỏ/ Sổ hồng,,15.9891425876987,108.206624556477,5 m,55 m,
207 m²,8 tỷ,,,,,Sổ đỏ/ Sổ hồng,,16.0566463559193,108.185181699579,11 m,"7,5 m",
45 m²,"2,5 tỷ",,,,,Sổ đỏ/ Sổ hồng,Cơ bản,16.0923728942871,108.126586914063,,,
"42,2 m²",Thỏa thuận,,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0686168670654,108.244453430176,,,
100 m²,"5,9 tỷ",Tây - Bắc,3 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,15.9836654955905,108.211059637501,5 m,"7,5 m",Tây - Bắc
90 m²,Thỏa thuận,Tây,,,,Sổ đỏ/ Sổ hồng,,16.0495737845283,108.247263136755,5 m,"13,5 m",
200 m²,"10,5 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0019983,108.2199588,10 m,15 m,
350 m²,20 tỷ,Đông,3 tầng,5 phòng,3 phòng,,Full nội thất gỗ.,16.0394515991211,108.249809265137,8 m,30 m,Tây
134 m²,Thỏa thuận,Đông,,,,Sổ đỏ/ Sổ hồng,,16.0482079350097,108.237936256463,6 m,"10,5 m",
143 m²,"1,85 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,15.9787439,108.1997685,"4,5 m",7 m,
50 m²,5 tỷ,,,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0555896759033,108.223556518555,,,
55 m²,"2,9 tỷ",,,2 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,16.088382720947266,108.22888946533203,,,
90 m²,"3,99 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,16.0770981385166,108.159173623519,5 m,"7,5 m",
"92,5 m²","2,43 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng,,21.0289486097874,105.852447225903,5 m,,
100 m²,"7,1 tỷ",Đông,2 tầng,,,,,16.0096674,108.2573805,5 m,33 m,
143 m²,Thỏa thuận,,,,,Sổ đỏ/ Sổ hồng,,15.9674589796244,108.211360680865,5 m,5 m,
105 m²,Thỏa thuận,Đông - Nam,,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,Cao cấp.,16.0388774871826,108.247406005859,,,Đông - Nam
80 m²,"5,6 tỷ",Đông - Nam,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,21.02894860978742,105.85244722590335,5 m,"5,5 m",Đông - Nam
"127,5 m²","10,5 tỷ",Tây - Nam,,,,,,16.0602424,108.2430528,5 m,,
105 m²,Thỏa thuận,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0388774871826,108.247406005859,,,Đông - Nam
73 m²,Thỏa thuận,,,2 phòng,,,,16.1001110076904,108.228858947754,,,
100 m²,"2,6 tỷ",,,,,Sổ đỏ/ Sổ hồng,,15.9863737931125,108.267269100144,5 m,"5,5 m",
"280,6 m²",19 tỷ,Tây - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0063366821572,108.220860701669,"15,74 m",,
100 m²,"17,5 tỷ",Tây,,,,,,16.0671792229892,108.244402266677,5 m,"7,5 m",
"205,7 m²",110 triệu/m²,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0832598841269,108.245977266178,9 m,11 m,
72 m²,"5,6 tỷ",,3 tầng,3 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0332096,108.2526787,"4,5 m",6 m,
"70,1 m²","10,5 tỷ",,,,,Sổ đỏ/ Sổ hồng.,,16.0512213932989,108.245500674417,5 m,105 m,
108 m²,"4,4 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.0560385499539,108.165781234645,5 m,6 m,
105 m²,Thỏa thuận,Đông - Nam,,3 phòng,3 phòng,,Cao cấp.,16.0388774871826,108.247406005859,,,Đông - Nam
83 m²,"3,47 tỷ",Đông - Nam,,2 phòng,2 phòng,HĐMB,Đầy đủ,16.0388774871826,108.247406005859,,,Đông - Nam
100 m²,"3,7 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng,,15.9962722926186,108.213524065364,5 m,"10,5 m",
535 m²,25 tỷ,Đông,2 tầng,2 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,15.9926319122314,108.269371032715,6 m,15 m,Đông - Nam
300 m²,50 triệu/m²,Tây - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.0160076,108.2178369,,,
123 m²,24 tỷ,,2 tầng,,,Sổ đỏ/ Sổ hồng,,16.0429641422249,108.221416477963,"7,1 m",,
"55,4 m²","3,3 tỷ",Tây,,,,Sổ đỏ/ Sổ hồng,,16.0606882282408,108.232714075229,"4,1 m",4 m,
600 m²,42 tỷ,,,,,Sổ đỏ/ Sổ hồng,,15.9926316,108.269373,10 m,15 m,
100 m²,"4,75 tỷ",Đông - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.0019983,108.2199588,5 m,,
102 m²,70 triệu/m²,Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0375466,108.2479767,6 m,"7,5 m",
100 m²,"4,15 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng,,16.0084754398683,108.220112059263,5 m,7 m,
60 m²,"1,1 tỷ",Đông - Bắc,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0923728942871,108.126586914063,,,Đông - Nam
81 m²,"3,85 tỷ",Đông - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0806088388218,108.163877894735,5 m,5 m,
"51,3 m²","5,4 tỷ",,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0555896759033,108.223556518555,,,Đông - Nam
650 m²,85 triệu/m²,Tây - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.017343521118164,108.24102783203125,,,
"59,2 m²",Thỏa thuận,,,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0923728942871,108.126586914063,,,
55 m²,"3,6 tỷ",Bắc,2 tầng,2 phòng,,Sổ đỏ/ Sổ hồng,Đầy đủ nội thất.,16.054098,108.2348732,"4,4 m",,
67 m²,"6,7 tỷ",,2 tầng,3 phòng,,,,16.0474174472864,108.242060022562,4 m,,
70 m²,"12,8 tỷ",,,,,,,16.0515136,108.2454557,,"10,5 m",
114 m²,"5,95 tỷ",,,,,,,16.040144120205,108.246726291518,"6,2 m",5 m,
100 m²,4 tỷ,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng.,,15.9991506734131,108.223816269307,,,
89 m²,"5,25 tỷ",,2 tầng,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng,,16.095539,108.2496856,5 m,"7,5 m",
640 m²,50 tỷ,,,,,Sổ đỏ/ Sổ hồng,,16.0704748985703,108.1512418,21 m,33 m,
110 m²,"3,1 tỷ",,,,,Sổ đỏ/ Sổ hồng,,15.9829578399658,108.233421325684,,"7,5 m",
106 m²,24 tỷ,Nam,4 tầng,,,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0586626,108.2057405,"4,5 m",33 m,
170 m²,Thỏa thuận,Đông - Bắc,,,,Sổ đỏ/ Sổ hồng,,15.9817395,108.2696515,9 m,22 m,
72 m²,"1,59 tỷ",,,,,,,16.1002267210756,108.135547984099,,,
34 m²,"2,45 tỷ",,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0650983094544,108.216305475671,4 m,3 m,
250 m²,Thỏa thuận,,,,,Sổ đỏ/ Sổ hồng.,,16.0433093790253,108.210093327344,,,
178 m²,15 tỷ,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0527785081557,108.241292165102,"7,2 m",7 m,Đông - Nam
128 m²,"4,7 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0858592362511,108.145041452055,5 m,50 m,
110 m²,"16,7 tỷ",Nam,,,,Sổ đỏ/ Sổ hồng,,16.0491979,108.2449953,5 m,"7,5 m",
525 m²,Thỏa thuận,,1 tầng,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0191908210124,108.236062915078,15 m,,
525 m²,36 triệu/m²,,1 tầng,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ.,16.0194383143322,108.236406237832,15 m,11 m,
134 m²,Thỏa thuận,,,,,Sổ đỏ/ Sổ hồng,,16.0398436060822,108.247249194749,"8,7 m",42 m,
100 m²,"3,7 tỷ",,,,,,,15.983246803283691,108.25209045410156,,,
623 m²,Thỏa thuận,Đông - Nam,,3 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ,16.01702308654785,108.26024627685547,,,
200 m²,"7,5 tỷ",Đông - Bắc,3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,15.990304,108.2671142,,"10,5 m",
200 m²,"7,5 tỷ",Đông - Bắc,3 tầng,4 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,15.990304,108.2671142,,"10,5 m",
65 m²,Thỏa thuận,Nam,,1 phòng,2 phòng,Hợp đồng mua bán,Đầy đủ,16.069961547851562,108.24534606933594,,,Bắc
90 m²,"19,5 tỷ",,2 tầng,,,,,16.049235,108.2472165,,,
85 m²,"6,5 tỷ",,4 tầng,4 phòng,4 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.0681432905003,108.172198118974,5 m,"5,5 m",
"72,5 m²","5,5 tỷ",Tây,4 tầng,13 phòng,13 phòng,Sổ đỏ/ Sổ hồng,,16.0335787256805,108.211340602922,"4,5 m","5,5 m",
56 m²,"1,75 tỷ",Tây,,2 phòng,,Sổ đỏ/ Sổ hồng,Cơ bản,15.98317020546,108.251931993086,,,Đông
85 m²,"6,4 tỷ",Đông - Bắc,3 tầng,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng,,16.0681082,108.1721666,5 m,,
"283,2 m²",24 tỷ,,3 tầng,,,Sổ đỏ/ Sổ hồng,Cơ bản.,16.0432944321387,108.244388922992,"10,8 m","7,5 m",
115 m²,"2,74 tỷ",Bắc,,,,Sổ đỏ/ Sổ hồng.,,15.982652343768,108.213995541916,5 m,5 m,
115 m²,3 tỷ,Đông,,,,Sổ đỏ/ Sổ hồng.,,15.9915009660206,108.213960010907,5 m,"5,5 m",
100 m²,"11,5 tỷ",Nam,,,,Sổ đỏ/ Sổ hồng.,,16.0800302028372,108.2454151652,5 m,30 m,
209 m²,"15,5 tỷ",,4 tầng,7 phòng,,,,16.1041345,108.2592743,,,
"114,8 m²","16,7 tỷ",Nam,,,,Sổ đỏ/ Sổ hồng,,16.0491979,108.2449953,5 m,"7,5 m",
107 m²,6 tỷ,Tây,,3 phòng,3 phòng,Hợp đồng mua bán,Cơ bản,15.9926319122314,108.269371032715,,,Đông
300 m²,Thỏa thuận,,4 tầng,5 phòng,6 phòng,,,16.016630172729492,108.24445343017578,,,
"91,1 m²","7,98 tỷ",Đông,,3 phòng,3 phòng,Sổ đỏ/ Sổ hồng.,,16.0597953796387,108.230476379395,,,Tây
105 m²,"7,8 tỷ",Tây - Nam,,3 phòng,2 phòng,HĐMB,Đầy đủ,16.0388774871826,108.247406005859,,,Đông - Bắc
100 m²,5 tỷ,Bắc,,,,,,15.9919050858941,108.267969423742,,"10,5 m",
120 m²,"1,05 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,15.9657149400762,108.211160471278,,,
300 m²,"10,5 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.0544740440275,108.183431899347,12 m,,
120 m²,"1,05 tỷ",Tây - Nam,,,,Sổ đỏ/ Sổ hồng,,15.9657149400762,108.211160471278,,,
300 m²,"10,5 tỷ",Tây - Bắc,,,,Sổ đỏ/ Sổ hồng.,,16.0544740440275,108.183431899347,12 m,,
38 m²,Thỏa thuận,,,1 phòng,1 phòng,Sổ đỏ/ Sổ hồng,Đầy đủ,16.076030731201172,108.24451446533203,,,
74 m²,"4,45 tỷ",Tây - Nam,2 tầng,4 phòng,2 phòng,Sổ đỏ/ Sổ hồng.,Đầy đủ.,16.0555716123519,108.163635521634,5 m,"5,5 m",Tây - Nam
85 m²,"5,25 tỷ",,2 tầng,4 phòng,2 phòng,Sổ đỏ/ Sổ hồng,Cơ bản.,16.0302202168998,108.220294125976,"4,5 m","5,5 m",
122 m²,"8,5 tỷ",,,,,Sổ đỏ/ Sổ hồng,,16.0587381163805,108.239380341104,"5,5 m",5 m,
18.500 m²,"34,5 tỷ",,,,3 phòng,Sổ đỏ/ Sổ hồng,,15.9285723,108.1244422,125 m,15 m,
